@relation 'feature_compiled_all-weka.filters.unsupervised.attribute.Remove-R46-50,53,56-60-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-R2-3,6-13,15-20,23,25,28,30-32,35-45'

@attribute NumDots numeric
@attribute UrlLength numeric
@attribute NumDash numeric
@attribute NumNumericChars numeric
@attribute PathLength numeric
@attribute QueryLength numeric
@attribute NumSensitiveWords numeric
@attribute PctExtHyperlinks numeric
@attribute PctExtResourceUrls numeric
@attribute InsecureForms numeric
@attribute PctNullSelfRedirectHyperlinks numeric
@attribute FrequentDomainNameMismatch numeric
@attribute ExtMetaScriptLinkRT numeric
@attribute PctExtNullSelfRedirectHyperlinksRT numeric
@attribute CLASS_LABEL {0,1}

@data
1,109,11,7,59,32,0,0,0.4,0,0,0,0,1,0
1,91,6,7,73,0,0,0.143713,1,0,0.002994,0,-1,1,0
2,65,5,3,47,0,0,0.022936,0.051282,1,0,0,1,1,0
2,119,1,4,16,76,0,0,0,0,0,0,1,1,0
2,61,1,5,34,10,0,0.12,0.058824,1,0,0,0,1,0
2,154,11,3,140,0,0,0.014184,0.105263,1,0.003546,0,1,1,0
2,93,7,8,79,0,0,0.373494,0.342857,1,0.012048,0,0,0,0
1,85,2,12,40,22,0,0,0.666667,0,0,0,0,1,0
2,83,1,9,17,44,0,0.075472,0.545455,1,0,0,-1,1,0
1,60,0,6,15,23,2,0,1,1,0,1,-1,1,0
2,92,0,8,15,55,0,0.034091,0,1,0,0,1,1,0
1,72,6,4,48,0,0,0.44898,0.392857,1,0,0,0,0,0
2,69,0,5,48,0,0,1,1,0,0,1,-1,-1,0
1,121,13,10,98,0,0,0.103448,0.903226,1,0.086207,0,-1,1,0
3,74,6,6,49,0,0,0.02069,0.06,1,0.068966,0,1,1,0
1,104,14,7,86,0,0,0.421053,1,0,0.157895,0,-1,0,0
1,69,4,8,49,0,0,0.23913,0.186047,1,0.065217,0,1,1,0
3,90,0,12,60,0,0,0.157895,0.035714,1,0,0,1,1,0
5,121,0,11,22,73,1,0.418182,0.823529,1,0,0,0,0,0
2,115,8,24,91,0,0,0.076923,0.309524,1,0.115385,0,0,1,0
1,75,6,4,52,0,0,0.025316,0.138889,1,0,0,0,1,0
2,120,9,8,81,19,0,0.033868,0.114865,0,0,0,0,1,0
1,67,0,0,21,28,0,0.190476,0.025,1,0,0,0,1,0
1,77,1,7,48,8,0,0.26764,0.5,1,0,0,0,1,0
2,82,0,7,19,30,0,0.070423,0.071429,1,0,0,1,1,0
2,79,0,1,47,0,0,0.1875,0.137931,1,0.03125,0,0,1,0
3,90,6,13,57,0,0,0.304348,0.909091,0,0,0,0,1,0
1,78,5,4,56,0,0,0.230769,0.586957,1,0,0,0,1,0
2,99,0,6,10,62,0,0.051948,0.090909,1,0,0,1,1,0
2,101,11,6,82,0,0,0.150794,0.086022,1,0,0,0,1,0
1,93,0,11,62,0,0,0.126984,0.765957,1,0.015873,0,0,1,0
2,69,3,5,45,0,0,0.015789,0.326531,0,0.042105,0,0,1,0
4,137,7,8,52,61,0,0.147668,1,0,0,0,0,1,0
1,83,8,0,57,0,0,0.242857,0.302326,1,0.057143,0,0,1,0
1,82,7,0,59,0,0,0,0.45,1,0,0,0,1,0
1,61,1,0,33,0,0,0.117647,0.774648,1,0.019608,0,0,1,0
1,63,2,8,15,22,0,0,0.5,0,0,1,1,1,0
1,67,8,8,51,0,0,0.133333,1,1,0.037037,0,-1,1,0
2,68,1,6,47,0,0,0.25,0.615385,1,0.015625,0,0,1,0
2,109,2,9,82,0,0,0.061983,0.208333,1,0.045455,0,0,1,0
2,75,0,21,10,44,0,0.043651,0.313253,1,0,0,0,1,0
2,106,8,4,88,0,0,0.053061,0.833333,1,0.530612,0,0,0,0
1,109,10,5,85,0,0,0.078947,0.144068,1,0.019737,0,0,1,0
2,85,9,8,66,0,0,0.116208,0.113475,1,0.070336,0,0,1,0
1,147,11,15,83,44,0,0.26506,0.893617,1,0,0,-1,1,0
1,109,3,14,36,44,0,0.280303,1,1,0,0,0,1,0
5,115,0,1,90,0,0,0,0,0,0.090909,0,1,1,0
4,91,0,2,25,43,0,0.054054,0.25,0,0,0,0,1,0
4,70,0,6,46,0,0,0.10061,0,1,0,0,1,1,0
2,104,11,8,80,0,0,0.149171,0.892308,1,0.01105,0,0,1,0
2,80,1,8,33,19,0,0.011236,0.058824,1,0,0,0,1,0
1,95,9,8,69,0,0,0.4,1,1,0.133333,0,-1,0,0
5,67,2,15,31,0,0,0.40724,0.094595,1,0,0,0,0,0
1,61,0,0,32,0,0,0.286567,0.994505,1,0.008955,0,0,1,0
1,79,8,12,56,0,0,0.032258,0.285714,1,0.016129,0,0,1,0
1,83,6,0,66,0,0,0.06962,0.111111,1,0.088608,0,1,1,0
2,61,3,7,41,0,0,0.081081,0.9,0,0,0,0,1,0
1,94,9,10,69,0,0,0.033557,0.103448,1,0.026846,0,0,1,0
3,81,1,6,51,0,0,0.317365,0.272727,1,0.011976,0,0,0,0
2,85,1,3,20,40,0,0.111111,0.416667,1,0,0,0,1,0
1,107,9,5,91,0,0,0.103448,0.326087,1,0.008621,0,0,1,0
3,66,0,9,15,17,0,0.054264,0.586207,1,0,0,0,1,0
3,79,0,3,15,38,0,0.040816,0.0625,1,0,0,1,1,0
2,91,0,1,51,11,0,0.205882,0.786408,1,0,1,0,1,0
2,106,6,6,80,0,0,0.432692,0.173913,1,0.019231,0,0,0,0
2,86,2,6,42,0,0,0.056338,0.763636,1,0.037559,0,0,1,0
2,153,12,19,120,0,0,0.057803,0.80303,1,0.086705,0,-1,1,0
2,93,6,0,57,0,0,0.135965,0.779661,1,0.039474,0,-1,1,0
1,66,2,0,32,0,0,0.039216,0.4375,1,0.019608,0,0,1,0
21,184,0,88,12,146,0,0.087591,0.033708,1,0,0,1,1,0
3,61,0,17,12,23,0,0.118812,0.333333,1,0,0,0,1,0
1,61,3,18,42,0,0,0.053571,1,1,0.096429,0,-1,1,0
2,91,0,7,11,52,0,0.445887,0.2,1,0.004329,0,1,0,0
2,108,16,4,85,0,0,0.173333,0.483871,0,0,0,0,1,0
2,116,9,16,97,0,0,0,0.222222,1,0.178947,0,0,1,0
3,66,0,0,41,0,0,0,0,0,0,0,1,1,0
3,118,0,16,14,77,0,0.076923,1,1,0,0,-1,1,0
2,97,7,6,49,18,0,0.155556,0.976744,1,0,0,0,1,0
2,78,0,11,25,30,0,0.017241,0.05,1,0,0,1,1,0
3,51,3,7,28,0,0,0.078261,0.178571,0,0.008696,0,0,1,0
1,105,7,9,85,0,0,0.132401,0.032787,1,0.050164,0,0,1,0
3,82,0,5,51,0,0,0.087912,0.032258,1,0.104396,0,1,1,0
3,72,0,11,27,19,0,0.44,0.73913,1,0,0,1,0,0
1,119,8,8,102,0,0,0.098113,0.613793,1,0.003774,0,0,1,0
1,60,5,8,43,0,0,0.153846,0.224138,1,0.015385,0,0,1,0
2,111,1,13,38,44,0,0.218182,0.214286,1,0,0,0,1,0
2,66,0,1,30,6,0,0.015686,0.342105,1,0,0,0,1,0
3,104,0,11,12,70,0,0.245902,0.372093,1,0,0,0,1,0
1,63,4,0,48,0,0,0.094972,0.68,0,0.027933,0,0,1,0
4,153,0,15,17,120,1,0.125,0,1,0,0,1,1,0
3,83,6,2,54,0,0,0.482759,0.684211,1,0,0,0,0,0
1,42,2,0,16,0,0,0.283784,0.12,0,0.040541,0,0,0,0
4,95,0,10,18,43,0,0.072727,0,1,0,0,1,1,0
1,73,6,6,53,0,0,0.154098,1,1,0.052459,0,-1,1,0
1,109,12,5,85,0,0,0.363636,0.573529,0,0,0,0,0,0
2,85,8,6,61,0,0,0.085714,0.545455,1,0,0,0,1,0
3,97,0,11,3,72,0,0.410256,0.5,1,0,0,0,0,0
3,94,0,3,20,49,0,0,0.090909,0,0,0,1,1,0
1,87,3,11,44,27,0,0.177778,0.108696,0,0,0,1,1,0
2,138,0,14,31,87,0,0.178571,0.454545,1,0,0,0,1,0
2,117,0,24,19,77,0,0,0.071429,1,0,0,1,1,0
2,82,0,6,10,50,0,0.193548,0.259259,1,0,0,0,1,0
1,133,13,10,107,10,0,0.123457,0.756757,1,0,0,0,1,0
1,73,5,0,50,0,0,0.016194,0.298507,1,0.060729,0,1,1,0
1,79,1,7,17,37,0,0.192308,0.25,1,0,0,0,1,0
2,98,8,5,74,0,0,0.517483,0.486486,1,0.041958,0,0,0,0
1,117,1,9,62,33,0,0,0,1,0,0,1,1,0
3,82,0,11,51,0,0,0.029412,0.027523,0,0.029412,0,1,1,0
3,67,2,7,31,0,0,0.612903,0.97561,1,0.010753,0,-1,0,0
1,81,0,0,65,0,0,0.055046,0,1,0.009174,0,1,1,0
1,88,7,8,58,0,0,0.259109,0.989247,1,0.024291,0,0,1,0
2,69,2,1,40,0,0,0.052083,0.74359,1,0,0,0,1,0
1,77,0,8,62,0,0,0.778761,0.411765,1,0.017699,0,0,-1,0
1,81,7,5,52,0,0,0.376206,0.211009,1,0.032154,0,0,0,0
1,118,12,2,94,0,0,0.1125,0.540984,1,0.0375,0,-1,1,0
3,61,1,11,18,21,0,0.275,0.028571,1,0,0,1,1,0
1,104,10,0,72,0,0,0.230769,0.73913,1,0.076923,0,0,1,0
1,61,7,4,41,0,0,0.0125,0.208333,0,0.15,0,0,1,0
2,73,6,1,52,0,0,0.044444,0.098039,1,0.222222,0,1,1,0
1,110,12,2,81,8,0,0.176471,0.411765,1,0,0,0,1,0
1,93,6,4,78,0,0,0.006897,0.545455,1,0.075862,0,0,1,0
2,135,0,42,14,96,0,0.062992,0.243243,1,0,0,0,1,0
2,64,0,6,17,24,0,0.074074,0.538462,1,0,0,0,1,0
2,83,3,0,54,0,0,0.111111,0.036364,1,0.02381,0,1,1,0
2,71,0,3,14,29,0,0.140221,0.117647,1,0,0,0,1,0
1,82,0,2,7,40,0,0.044444,0.12,1,0,0,0,1,0
3,125,8,7,90,0,0,0.36,0.4375,1,0.016,0,0,0,0
1,73,6,6,49,0,0,0.010204,0.313725,1,0,0,0,1,0
3,70,0,8,21,19,0,0.053097,0.41791,1,0,0,0,1,0
1,74,5,5,56,0,0,0,0.8,1,0,0,-1,1,0
1,86,8,2,60,0,0,0.109827,0.777778,0,0.017341,0,0,1,0
3,75,6,6,48,0,0,0.22063,0.970149,1,0.008596,0,-1,1,0
3,126,2,13,31,61,0,0,0,0,0,0,1,1,0
3,119,1,4,7,83,0,0.119403,0,1,0,0,1,1,0
2,76,0,9,25,28,0,0,0,0,0,0,1,1,0
2,68,4,9,47,0,0,0.368421,0.325581,1,0,0,0,0,0
2,63,0,0,22,0,0,0.043011,0.885714,1,0.032258,0,0,1,0
3,75,0,4,22,34,0,0.088235,0.25,0,0,0,0,1,0
2,105,6,14,58,20,0,0.046296,0.95,1,0,0,-1,1,0
1,121,9,14,98,0,0,0.235669,0.25,1,0.031847,0,0,1,0
1,113,10,11,66,27,0,0.432836,1,0,0,0,-1,0,0
2,53,0,4,31,0,0,0.069565,1,1,0.011594,0,-1,1,0
1,81,7,9,55,0,0,0.243243,0.467532,1,0.027027,0,0,1,0
2,71,6,6,52,0,0,0.511278,0.189474,0,0,0,1,0,0
3,174,0,18,11,140,0,0.372093,0.92,1,0,0,-1,0,0
1,132,13,7,104,9,0,0.42029,1,0,0,0,-1,0,0
2,63,0,3,33,3,0,0,0.172414,0,0,0,0,1,0
1,80,5,1,61,0,0,0.275862,0.607143,1,0.051724,0,0,0,0
4,186,6,11,68,83,0,0.082569,0.7,1,0,0,0,1,0
2,70,3,6,47,0,0,0.151515,0.076923,1,0.121212,0,1,1,0
2,69,4,8,15,23,0,0.070588,0.130435,1,0,0,0,1,0
1,66,0,13,11,37,0,0,0.055556,0,0,0,1,1,0
3,67,0,17,43,0,0,0.111111,0.136364,1,0,0,0,1,0
3,64,0,10,39,0,0,0.16,0.097561,1,0.12,0,1,1,0
3,91,1,0,62,0,0,0,0,0,0.040816,0,1,1,0
2,65,0,7,25,18,0,0.183333,0.041667,0,0,0,1,1,0
2,60,0,17,37,0,0,0.108108,0.75,0,0,0,-1,1,0
2,112,6,6,71,16,0,0.168831,0.170732,1,0,0,0,1,0
1,23,0,0,7,0,0,0.238095,0.045455,0,0.119048,0,1,0,0
1,82,8,0,67,0,0,0.351852,0.72,0,0.074074,0,0,0,0
2,101,7,29,83,0,0,0.113636,0,1,0,0,1,1,0
1,68,9,0,53,0,0,0.348837,0.766667,0,0.046512,0,0,0,0
3,110,8,19,82,0,0,0,0.444444,0,0.033333,0,0,1,0
2,91,3,9,65,0,0,0.241379,0.291667,1,0.172414,0,0,0,0
1,67,6,0,50,0,0,0.371728,0.327434,1,0.057592,0,0,0,0
1,77,1,9,11,50,1,0.225225,0.264706,1,0,0,0,1,0
1,68,3,6,53,0,0,0.178082,0.285714,1,0,0,0,1,0
1,72,8,0,57,0,0,0.384615,0.793103,0,0.076923,0,0,0,0
2,180,1,26,1,159,0,0.056818,0.34375,1,0,0,1,1,0
2,161,18,14,132,0,0,0.44186,0.959184,1,0.069767,0,-1,0,0
2,89,4,19,40,25,0,0.381853,0.72766,1,0,0,0,0,0
3,66,0,5,37,8,0,0.23125,0.071429,1,0,0,1,1,0
1,61,6,0,44,0,0,0.255814,0.214286,1,0.046512,0,1,1,0
1,77,7,0,62,0,0,0.157895,0.793103,0,0.030075,0,0,1,0
1,60,6,0,45,0,0,0.137097,0.989247,1,0.08871,0,-1,1,0
1,98,6,18,80,0,0,0.75,0.5,0,0,0,0,-1,0
1,80,4,10,27,27,0,0.12,0.126437,1,0,0,0,1,0
2,136,0,39,24,87,0,0,0,1,0,0,1,1,0
1,81,10,0,66,0,0,0.329412,0.818182,0,0.047059,0,0,0,0
1,87,9,0,66,0,0,0.182609,0.988235,1,0.095652,0,-1,1,0
1,68,0,8,45,7,0,0.223214,0.127273,1,0,0,0,1,0
1,101,12,0,86,0,0,0.181034,0.988095,1,0.094828,0,-1,1,0
1,68,5,9,50,0,0,0.083333,1,1,0.111111,0,-1,1,0
1,82,10,0,67,0,0,0.178218,0.987342,1,0.108911,0,-1,1,0
1,73,8,0,56,0,0,0.139535,0.988506,1,0.085271,0,-1,1,0
1,89,8,6,71,0,0,0.363636,0.5,1,0.018182,0,0,0,0
1,114,16,8,97,0,0,0.453125,1,0,0.1875,0,-1,0,0
2,60,0,6,27,18,0,0.136986,0.162162,1,0,0,0,1,0
2,109,0,25,35,58,0,0.071429,0.181818,0,0,0,1,1,0
2,115,2,13,32,59,0,0,0,0,0,0,1,1,0
1,67,5,9,51,0,0,0.095652,0.952381,1,0.026087,0,-1,1,0
1,82,7,0,67,0,0,0.327402,0.787879,0,0.014235,0,0,0,0
1,72,0,3,31,25,0,0.321739,0.536082,0,0,0,0,0,0
1,74,6,8,60,0,0,0.069264,0.830508,1,0.008658,0,-1,1,0
1,127,11,8,106,0,0,0.056604,0.089286,1,0.004717,0,1,1,0
1,95,8,12,74,0,0,0.128205,1,1,0.034188,0,0,1,0
1,74,7,0,59,0,0,0.178218,0.75,0,0.039604,0,0,1,0
1,88,7,8,73,0,0,0.140187,1,1,0.009346,0,-1,1,0
1,86,0,0,63,0,0,0.089552,0.705882,1,0.029851,0,0,1,0
1,70,6,0,55,0,0,0.161905,0.769231,0,0.038095,0,0,1,0
1,72,10,0,58,0,0,0.220859,0.820513,0,0.018405,0,0,1,0
1,72,6,0,57,0,0,0.226277,0.769231,0,0.021898,0,0,1,0
1,77,8,4,62,0,0,0.169312,0.76,0,0.015873,0,0,1,0
1,66,9,0,51,0,0,0.194245,0.988372,1,0.079137,0,-1,1,0
1,60,7,0,45,0,0,0.162162,0.988372,1,0.099099,0,-1,1,0
2,103,0,8,10,70,0,0.174757,0.293103,1,0,0,0,1,0
1,99,1,17,23,44,0,0.375,1,1,0,0,0,0,0
1,72,0,0,47,0,0,0.193548,0.156863,0,0.080645,0,0,1,0
1,108,17,1,91,0,0,0.065217,0.205882,1,0.052795,0,0,1,0
3,101,1,13,59,16,0,0.068966,0.285714,0,0,0,0,1,0
1,116,9,0,96,0,0,0.078818,0.208333,1,0.133005,0,0,1,0
1,181,19,6,154,0,0,0.255814,0.5,1,0,0,0,1,0
1,117,14,5,94,0,0,0.055195,0.244444,1,0.058442,0,0,1,0
1,190,14,10,8,155,0,0.070175,0.178082,1,0,0,0,1,0
1,91,6,8,66,0,0,0.086207,0.377049,0,0.051724,0,0,1,0
3,131,11,7,100,0,0,0.08,0.787879,0,0,0,0,1,0
1,75,2,6,26,23,0,0.255605,0.770492,1,0,0,-1,1,0
5,71,4,13,41,0,0,0.098485,0.153846,1,0,0,1,1,0
1,92,9,9,73,0,0,0.153846,0.396552,1,0.067308,0,0,1,0
1,122,4,15,51,44,0,0.328571,0.963636,1,0,0,-1,0,0
4,112,1,10,29,59,0,0,0.058824,1,0,0,1,1,0
1,82,7,2,49,6,0,0.125,0.346154,1,0,0,0,1,0
1,97,9,10,82,0,0,0.176471,0.166667,1,0.044118,0,0,1,0
2,99,11,8,80,0,0,0.213115,0.698529,1,0.021858,0,0,1,0
1,74,0,2,44,9,0,0.082707,0.296296,1,0,0,0,1,0
2,87,4,2,43,21,0,0.054054,0.061111,1,0,0,0,1,0
2,80,0,5,12,44,0,0.229508,0.142857,0,0,0,0,1,0
2,98,0,8,28,54,0,0,0,1,0,0,1,1,0
3,60,2,0,29,0,0,0.01626,0.259259,1,0.02439,0,0,1,0
1,66,5,0,49,0,0,0,0.307692,1,0.15942,0,0,1,0
1,73,6,8,58,0,0,0.181818,0.375,1,0.004545,0,0,1,0
7,206,55,47,20,159,0,0,0,0,0,0,1,1,0
2,113,2,4,83,0,0,0.207207,0.25,1,0.018018,0,0,1,0
2,120,1,14,37,59,0,0,0,0,0,0,1,1,0
4,208,0,38,16,162,1,0,0,1,0,0,1,1,0
2,67,5,0,44,0,0,0.09375,0.153846,1,0.025,0,0,1,0
2,62,0,2,6,33,0,0.063694,0.32,1,0,0,0,1,0
3,95,0,7,55,16,0,0.142857,0.0625,1,0,0,1,1,0
3,91,6,2,61,0,0,0.039735,0.404255,1,0.006623,0,0,1,0
1,135,15,7,100,13,0,0.34188,1,0,0,0,-1,0,0
1,86,0,2,28,34,0,0.018692,0.194444,1,0.004673,0,0,1,0
2,92,6,0,74,0,0,0.045455,0.038462,1,0,0,1,1,0
2,62,0,2,21,18,0,0.065217,0,0,0,0,1,1,0
2,155,1,3,15,121,1,0.130435,0,0,0,0,1,1,0
3,99,7,2,67,0,0,0.164179,1,1,0,0,-1,1,0
2,70,5,7,44,0,0,0.140078,0.34,1,0.050584,0,0,1,0
3,101,1,16,33,40,0,0,0,1,0,0,1,1,0
3,65,1,10,40,0,0,0,0,0,0,0,1,1,0
3,61,2,11,36,0,0,0.088235,0,1,0.058824,0,1,1,0
2,78,3,4,57,0,0,0.083333,0.75,1,0,0,-1,1,0
1,61,4,3,39,0,0,0.154362,0.969072,1,0.087248,0,-1,1,0
3,68,1,0,18,10,1,0.022727,1,0,0,1,-1,1,0
2,91,0,6,15,43,0,0.022727,0.04878,1,0,0,0,1,0
1,89,3,6,75,0,0,0.035714,0.166667,1,0.035714,0,0,1,0
1,102,13,0,74,0,0,0.486486,0.607843,1,0,0,0,0,0
1,96,8,14,75,0,0,0.361868,0.378049,1,0.070039,0,0,0,0
1,61,5,8,38,0,0,0.122699,0.432432,1,0.01227,0,0,1,0
1,84,7,7,66,0,0,0.150943,0.888889,1,0,0,-1,1,0
1,67,4,6,38,0,0,0.117647,0.527273,1,0.039216,0,0,1,0
2,68,0,6,1,35,0,0.040678,0.688312,1,0,0,0,1,0
2,94,0,16,61,0,0,0.304348,0.0128,0,0.043478,0,1,0,0
1,87,8,8,63,0,0,0.142857,0.380952,1,0.05102,0,0,1,0
3,96,6,13,55,0,0,0.156134,0.342857,1,0.052045,0,0,1,0
2,77,0,3,17,37,0,0.060241,0,1,0,0,1,1,0
1,90,8,8,64,0,0,0.720228,0.919643,1,0.004078,0,-1,-1,0
3,143,10,5,94,0,0,0.125,0.209302,0,0.2,0,0,0,0
5,67,1,4,48,0,0,0.005222,0,1,0.002611,0,1,1,0
1,64,4,0,42,0,0,0.055118,0.304348,1,0.015748,0,0,1,0
2,67,5,0,41,0,0,0.04142,0.166667,1,0.059172,0,1,1,0
2,170,11,12,17,128,0,0.119048,0.6875,0,0,0,0,1,0
2,120,10,7,76,11,0,0.034483,0.777778,1,0,0,0,1,0
2,94,1,11,27,40,0,0,0.8125,1,0,0,0,1,0
2,72,2,7,38,15,0,0.242424,0.375,0,0,0,0,1,0
2,71,2,7,36,11,0,0.060606,0.615385,1,0,0,0,1,0
2,78,3,8,47,11,0,0.175,0.769231,1,0,0,0,1,0
2,110,9,13,88,0,0,0.034483,0.548387,0,0,0,0,1,0
3,97,5,7,68,0,0,0.118421,0.55,1,0.197368,0,0,0,0
2,134,6,8,19,93,0,0.128205,0.7,0,0,0,0,1,0
2,99,9,8,71,0,0,0.086207,0.431373,1,0.051724,0,0,1,0
2,74,2,7,37,11,0,0,0.8125,1,0,0,0,1,0
2,74,2,7,37,11,0,0.071429,0.789474,1,0,0,0,1,0
2,77,2,10,58,0,0,0.007463,0.1,1,0,0,1,1,0
2,84,2,7,37,11,0,0.035714,0.727273,1,0,0,0,1,0
2,80,3,7,44,11,0,0,0.785714,1,0,0,0,1,0
2,69,0,1,22,20,0,0.180556,0.368421,1,0,0,0,1,0
1,71,5,5,48,0,0,0.565217,0.063492,1,0,0,0,0,0
3,71,4,14,40,0,0,0.0875,0.25,1,0,0,0,1,0
1,97,9,6,75,0,0,1,0,0,0,1,1,-1,0
5,89,0,2,10,48,1,0.225806,0.25,1,0,0,0,1,0
2,67,5,4,34,0,0,0.16092,0.989796,1,0.045977,0,-1,1,0
1,104,5,11,79,0,0,0.232877,0.651163,1,0.027397,0,0,1,0
3,127,2,3,15,80,0,0,0.5,1,0,0,0,1,0
3,67,0,6,20,8,0,0.261224,0.396825,1,0,0,0,1,0
2,90,8,0,64,0,0,0.207407,0.152174,1,0.014815,0,0,1,0
1,127,17,8,108,0,0,0.482456,0.991304,1,0.04386,0,-1,0,0
2,97,11,5,79,0,0,0.060773,0.137931,1,0,0,0,1,0
2,82,8,4,60,0,0,0.028902,0.035714,0,0,0,1,1,0
1,74,0,6,37,9,0,0.125,0.666667,0,0,0,0,1,0
1,65,5,0,47,0,0,0,0.117647,1,0,0,0,1,0
4,84,0,2,58,0,0,0.138889,0.222222,1,0.027778,0,0,1,0
1,70,0,5,20,23,0,0.170732,1,1,0,0,-1,1,0
3,85,7,0,54,0,0,0.178571,0.857143,1,0.214286,0,0,0,0
2,62,0,8,1,39,0,0,0.173077,0,0,0,0,1,0
6,198,2,60,17,160,0,0.125,0.909091,1,0,1,-1,1,0
2,87,7,6,49,0,0,0.129032,0.944444,0,0,0,-1,1,0
1,75,0,1,24,23,0,0.357143,0.1,1,0,0,1,0,0
2,71,2,3,21,22,0,0.242424,0.285714,0,0,0,0,1,0
1,160,0,73,137,0,0,0.5,0.454545,0,0,0,0,0,0
1,67,7,5,43,0,0,0.557692,0.5875,1,0.038462,0,0,0,0
1,63,4,0,36,0,0,0.150376,0.145161,1,0.022556,0,0,1,0
2,110,9,25,83,0,0,0.415663,0.484848,1,0.006024,0,0,0,0
4,143,0,26,39,74,0,0.042857,0.76087,1,0,0,0,1,0
3,146,15,8,109,0,0,0.186885,0.78481,1,0.177049,0,0,0,0
2,81,0,2,43,17,0,0.102941,0.047619,1,0,0,1,1,0
1,80,5,8,57,0,0,0.207317,1,1,0.097561,0,0,1,0
2,75,1,0,54,0,0,0.025641,0.294118,1,0.025641,0,0,1,0
2,124,9,6,100,0,0,0.189189,0.367089,1,0.027027,0,0,1,0
1,127,13,5,93,10,0,0.490099,1,0,0,0,-1,0,0
2,74,0,2,10,30,0,0.006897,0.05,1,0,0,1,1,0
1,74,2,9,17,32,0,0.002031,0.3125,0,0,0,0,1,0
2,87,0,3,14,54,0,0.005602,0.333333,0,0,0,0,1,0
2,96,1,17,49,18,0,0,0,0,0,0,1,1,0
1,83,4,2,39,0,0,0.114286,0.035714,1,0.009524,0,1,1,0
1,94,8,8,68,0,0,0.106383,0.164179,1,0.049645,0,0,1,0
2,65,0,0,34,0,0,0.065934,0.076923,1,0.098901,0,1,1,0
2,91,6,6,67,0,0,0.23494,0.969697,0,0.048193,0,0,1,0
3,82,1,0,58,0,0,0.045455,1,1,0.125,0,-1,1,0
1,70,6,12,53,0,0,0.48503,0.518987,1,0.011976,0,0,0,0
1,63,2,6,19,23,1,0.027778,0.133333,1,0,0,1,1,0
1,60,2,12,32,0,0,0.393258,1,1,0.033708,0,-1,0,0
3,85,6,0,58,0,0,0.28481,0.653061,1,0.316456,0,0,0,0
1,66,1,1,42,0,0,0.011976,0.5,1,0.041916,0,0,1,0
1,69,4,0,44,0,0,0.232,0.5625,1,0,0,0,1,0
2,162,16,17,127,16,0,0,0.5,0,0,0,1,1,0
1,69,4,5,47,0,0,0.372881,0.3125,1,0.064407,0,0,0,0
2,90,0,6,17,51,0,0.08658,0.230769,1,0,0,0,1,0
1,160,1,30,19,120,0,0.037313,0.105263,1,0,0,1,1,0
2,106,13,14,88,0,0,0.181818,0.933333,0,0.034091,0,-1,1,0
2,119,12,6,91,0,0,0.104167,0.5,0,0.104167,0,0,1,0
2,68,0,0,36,0,0,0.013043,1,1,0,0,-1,1,0
1,104,0,15,8,77,0,0.44,0.333333,1,0,0,0,0,0
1,78,6,0,60,0,0,0.227273,0.439024,1,0.018182,0,0,1,0
2,124,8,7,94,0,0,0.81746,0.787234,1,0,1,0,-1,0
1,108,10,0,84,0,0,0.145,0.8,0,0.02,0,0,1,0
1,82,7,9,54,0,0,0.157895,1,1,0.042105,0,-1,1,0
1,61,4,8,40,0,0,0.038462,0.521739,1,0.038462,0,0,1,0
1,115,8,8,89,0,0,0.091429,0.277108,1,0,0,0,1,0
2,125,2,12,24,74,0,0.116279,0.25,0,0,0,0,1,0
1,107,11,0,76,0,0,0.167832,0.449438,1,0.083916,0,0,1,0
2,110,7,7,63,11,0,0.15,0.416667,0,0,0,0,1,0
1,80,9,3,61,0,0,0.162963,0.391304,1,0.081481,0,0,1,0
1,77,8,2,54,0,0,0.248062,0.466667,1,0.085271,0,0,0,0
2,83,0,27,21,41,0,0.022222,0.290323,1,0,0,0,1,0
1,218,23,26,90,107,0,0.161677,0.988372,1,0,0,-1,1,0
2,87,0,6,20,50,0,0.097222,0.027397,1,0,0,1,1,0
1,79,6,4,66,0,0,0.075377,0.138889,0,0.110553,0,0,1,0
3,119,9,15,73,21,0,0.024096,0.235294,0,0,0,1,1,0
3,73,1,9,40,0,0,0,0.6,0,0,0,0,1,0
1,84,5,8,65,0,0,0.068493,0.236842,0,0,0,0,1,0
1,79,4,6,62,0,0,0.049724,0.693878,1,0.049724,0,0,1,0
1,64,3,5,36,0,0,0.077778,0.283582,1,0.111111,0,0,1,0
2,95,9,7,78,0,0,0.004246,0.04918,0,0.002123,0,0,1,0
1,91,1,0,46,18,0,0.10084,0.979592,1,0,0,0,1,0
1,87,4,0,71,0,0,0,0.25,0,0.013333,0,0,1,0
1,66,4,0,43,0,0,0.152941,0.586957,1,0.023529,0,0,1,0
3,60,0,2,10,26,0,0.305556,0.15,0,0,0,0,1,0
2,76,5,2,57,0,0,0.089552,0.22,0,0.014925,0,0,1,0
3,70,0,7,36,0,0,0.144737,0.944444,0,0,0,-1,1,0
1,81,7,4,55,0,0,0.306748,0.494624,1,0.03681,0,-1,0,0
1,62,5,6,47,0,0,0.377551,0.979167,1,0.020408,0,0,0,0
2,69,1,4,13,34,0,0.010417,0.065217,1,0,0,0,1,0
2,167,11,17,80,44,0,0.099526,0.909091,0,0,0,0,1,0
